DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,8/17/10,HQ,3.6,
APT01,1,8/24/10,HQ,33.2,old rain gauge
APT01,1,8/24/10,HQ,32,
APT01,1,9/2/10,HQ,4.9,old rain gauge
APT01,1,9/2/10,HQ,4.8,
APT01,1,9/5/10,HQ,0.2,old rain gauge
APT01,1,9/5/10,HQ,0.5,
APT01,1,9/9/10,HQ,5.2,old rain gauge
APT01,1,9/9/10,HQ,5.3,
APT01,1,9/10/10,HQ,3.2,old rain gauge
APT01,1,9/10/10,HQ,3.6,
APT01,1,9/14/10,HQ,9.5,old rain gauge
APT01,1,9/14/10,HQ,9.4,
APT01,1,9/15/10,HQ,34.4,old rain gauge
APT01,1,9/15/10,HQ,33.3,
APT01,1,9/23/10,HQ,19.6,old rain gauge
APT01,1,9/23/10,HQ,18.3,
APT01,1,9/25/10,HQ,20,old rain gauge
APT01,1,9/25/10,HQ,20.3,
APT01,1,10/11/10,HQ,10.2,old rain gauge
APT01,1,10/11/10,HQ,9.9,
APT01,1,10/22/10,HQ,15.6,old rain gauge
APT01,1,10/22/10,HQ,12.7,
APT01,1,10/23/10,HQ,2,old rain gauge
APT01,1,10/23/10,HQ,2.5,
APT01,1,10/25/10,HQ,0.5,old rain gauge
APT01,1,10/26/10,HQ,0.3,
APT01,1,11/12/10,HQ,45.6,old rain gauge
APT01,1,11/12/10,HQ,40.1,
APT01,1,11/17/10,HQ,5,old rain gauge
APT01,1,11/17/10,HQ,4.3,
APT01,1,12/23/10,HQ,0.7,old rain gauge
APT01,1,12/23/10,HQ,0.5,
APT01,1,12/24/10,HQ,0.5,old rain gauge
APT01,1,12/24/10,HQ,0.5,
APT01,1,12/30/10,HQ,0.3,
APT01,1,12/31/10,HQ,0.6,old rain gauge
APT01,1,12/31/10,HQ,0.3,
APT01,1,1/9/11,HQ,3.8,old rain gauge
APT01,1,1/9/11,HQ,1,
APT01,1,1/10/11,HQ,8.5,old rain gauge
APT01,1,1/10/11,HQ,10.4,
APT01,1,1/19/11,HQ,6.5,old rain gauge
APT01,1,1/19/11,HQ,7.4,
APT01,1,2/1/11,HQ,4,old rain gauge
APT01,1,2/1/11,HQ,3.3,
APT01,1,2/8/11,HQ,4.2,old rain gauge
APT01,1,2/8/11,HQ,5.3,
APT01,1,2/9/11,HQ,0.8,
APT01,1,2/24/11,HQ,11,old rain gauge
APT01,1,2/24/11,HQ,12.4,
APT01,1,3/7/11,HQ,0.4,old rain gauge
APT01,1,3/7/11,HQ,0.8,
APT01,1,3/8/11,HQ,4,old rain gauge
APT01,1,3/8/11,HQ,4.3,
APT01,1,3/13/11,HQ,6,old rain gauge
APT01,1,3/13/11,HQ,7.9,
APT01,1,3/14/11,HQ,9.6,old rain gauge
APT01,1,3/14/11,HQ,9.1,
APT01,1,3/19/11,HQ,21,old rain gauge
APT01,1,3/19/11,HQ,20.1,
APT01,1,3/24/11,HQ,1.8,old rain gauge
APT01,1,3/24/11,HQ,1,
APT01,1,3/25/11,HQ,1.3,
APT01,1,3/27/11,HQ,1,old rain gauge
APT01,1,3/27/11,HQ,0.8,
APT01,1,3/28/11,HQ,0.5,old rain gauge
APT01,1,3/28/11,HQ,0.5,
APT01,1,3/29/11,HQ,0.5,
APT01,1,3/31/11,HQ,2.3,
APT01,1,4/3/11,HQ,0.5,
APT01,1,4/7/11,HQ,11.7,
APT01,1,4/14/11,HQ,11.9,
APT01,1,4/15/11,HQ,23.6,
APT01,1,4/22/11,HQ,20.8,
APT01,1,4/25/11,HQ,10.2,
APT01,1,5/5/11,HQ,1.5,
APT01,1,5/7/11,HQ,2.3,
APT01,1,5/10/11,HQ,1.3,
APT01,1,5/11/11,HQ,1.3,
APT01,1,5/13/11,HQ,6.9,
APT01,1,5/18/11,HQ,5.6,
APT01,1,5/19/11,HQ,18,
APT01,1,5/20/11,HQ,11.9,
APT01,1,5/24/11,HQ,37.8,
APT01,1,5/25/11,HQ,15,
APT01,1,5/31/11,HQ,12.2,
APT01,1,6/1/11,HQ,7.9,
APT01,1,6/2/11,HQ,52.3,
APT01,1,6/12/11,HQ,0.5,
APT01,1,6/13/11,HQ,0.3,
APT01,1,6/16/11,HQ,7.9,
APT01,1,6/17/11,HQ,3.8,
APT01,1,6/18/11,HQ,2,
APT01,1,6/19/11,HQ,2.3,
APT01,1,6/20/11,HQ,9.9,
APT01,1,7/3/11,HQ,1.3,
APT01,1,7/6/11,HQ,3.6,
APT01,1,7/7/11,HQ,36.8,
APT01,1,7/16/11,HQ,0.3,
APT01,1,7/24/11,HQ,14.7,
APT01,1,7/25/11,HQ,0.3,
APT01,1,7/27/11,HQ,6.9,
APT01,1,7/29/11,HQ,3.8,
APT01,1,8/4/11,HQ,1.5,
APT01,1,8/5/11,HQ,30.2,
APT01,1,8/7/11,HQ,7.9,
APT01,1,8/8/11,HQ,5.6,
APT01,1,8/10/11,HQ,5.8,
APT01,1,8/12/11,HQ,0.8,
APT01,1,8/15/11,HQ,12.4,
APT01,1,8/16/11,HQ,2.3,
APT01,1,8/30/11,HQ,6.4,
APT01,1,9/9/11,HQ,9.1,
APT01,1,9/10/11,HQ,0.3,
APT01,1,9/14/11,HQ,0.3,
APT01,1,9/16/11,HQ,0.5,
APT01,1,9/17/11,HQ,3.3,
APT01,1,9/18/11,HQ,32.5,
APT01,1,10/8/11,HQ,5.1,
APT01,1,10/9/11,HQ,9.4,
APT01,1,10/10/11,HQ,13.7,
APT01,1,10/12/11,HQ,29.5,
APT01,1,10/17/11,HQ,0.3,
APT01,1,10/18/11,HQ,0.5,
APT01,1,10/26/11,HQ,0.8,
APT01,1,11/2/11,HQ,4.1,
APT01,1,11/7/11,HQ,41.1,
APT01,1,11/8/11,HQ,40.6,
APT01,1,11/9/11,HQ,7.1,
APT01,1,11/19/11,HQ,0.3,
APT01,1,11/22/11,HQ,2.3,
APT01,1,11/25/11,HQ,3.8,
APT01,1,11/26/11,HQ,12.7,
APT01,1,12/2/11,HQ,0.5,
APT01,1,12/3/11,HQ,34.8,
APT01,1,12/13/11,HQ,9.9,
APT01,1,12/14/11,HQ,13.7,
APT01,1,12/19/11,HQ,23.1,
APT01,1,12/20/11,HQ,5.6,
APT01,1,12/21/11,HQ,0.8,
APT01,1,12/31/11,HQ,0.3,
APT01,1,1/16/12,HQ,0.3,
APT01,1,1/22/12,HQ,0.3,
APT01,1,2/3/12,HQ,33.8,
APT01,1,2/4/12,HQ,4.1,
APT01,1,2/7/12,HQ,0.8,
APT01,1,2/13/12,HQ,3.8,
APT01,1,2/15/12,HQ,1,
APT01,1,2/20/12,HQ,4.8,
APT01,1,2/21/12,HQ,0.3,
APT01,1,2/23/12,HQ,0.3,
APT01,1,2/28/12,HQ,1.3,
APT01,1,2/29/12,HQ,0.3,
APT01,1,3/2/12,HQ,0.8,
APT01,1,3/4/12,HQ,0.8,
APT01,1,3/8/12,HQ,2.3,
APT01,1,3/11/12,HQ,7.4,
APT01,1,3/12/12,HQ,0.5,
APT01,1,3/19/12,HQ,13.5,
APT01,1,3/20/12,HQ,20.1,
APT01,1,3/21/12,HQ,16,
APT01,1,3/22/12,HQ,4.6,
APT01,1,4/4/12,HQ,26.9,
APT01,1,4/7/12,HQ,7.4,
APT01,1,4/12/12,HQ,2.5,
APT01,1,4/14/12,HQ,1,
APT01,1,4/15/12,HQ,2,
APT01,1,4/27/12,HQ,2,
APT01,1,4/29/12,HQ,9.9,
APT01,1,4/30/12,HQ,0.3,
APT01,1,5/1/12,HQ,0.8,
APT01,1,5/7/12,HQ,0.3,
APT01,1,5/11/12,HQ,1.3,
APT01,1,5/12/12,HQ,2.3,
APT01,1,5/30/12,HQ,23.1,
APT01,1,6/1/12,HQ,0.3,
APT01,1,6/3/12,HQ,0.3,
APT01,1,6/11/12,HQ,0.3,
APT01,1,6/14/12,HQ,26.7,
APT01,1,6/15/12,HQ,17.3,
APT01,1,6/20/12,HQ,47.5,
APT01,1,6/21/12,HQ,20.8,
APT01,1,6/23/12,HQ,4.1,
APT01,1,7/13/12,HQ,5.1,
APT01,1,7/18/12,HQ,5.8,
APT01,1,7/19/12,HQ,6.9,
APT01,1,7/25/12,HQ,4.1,
APT01,1,7/26/12,HQ,1.8,
APT01,1,7/31/12,HQ,0.8,
APT01,1,8/1/12,HQ,2.8,
APT01,1,8/2/12,HQ,12.4,
APT01,1,8/3/12,HQ,4.1,
APT01,1,8/14/12,HQ,6.9,
APT01,1,8/24/12,HQ,59.9,
APT01,1,8/25/12,HQ,45.7,
APT01,1,8/26/12,HQ,0.3,
APT01,1,9/3/12,HQ,0.3,
APT01,1,9/7/12,HQ,5.3,
APT01,1,9/12/12,HQ,33.8,
APT01,1,9/13/12,HQ,9.7,
APT01,1,9/16/12,HQ,0.3,
APT01,1,9/26/12,HQ,2.5,
APT01,1,10/12/12,HQ,5.8,
APT01,1,10/13/12,HQ,4.8,
APT01,1,10/14/12,HQ,0.3,
APT01,1,10/17/12,HQ,0.5,
APT01,1,10/24/12,HQ,0.3,
APT01,1,10/25/12,HQ,2.3,
APT01,1,11/10/12,HQ,9.7,
APT01,1,11/11/12,HQ,10.7,
APT01,1,12/1/12,HQ,0.3,
APT01,1,12/14/12,HQ,2.5,
APT01,1,12/19/12,HQ,1.3,
APT01,1,12/20/12,HQ,3.6,
APT01,1,12/31/12,HQ,4.1,
APT01,1,1/1/13,HQ,0.3,
APT01,1,1/10/13,HQ,4.6,
APT01,1,1/27/13,HQ,2,
APT01,1,1/29/13,HQ,2.3,
APT01,1,1/30/13,HQ,3.3,
APT01,1,2/7/13,HQ,16.5,
APT01,1,2/9/13,HQ,0.5,
APT01,1,2/21/13,HQ,11.4,
APT01,1,2/22/13,HQ,0.3,
APT01,1,2/25/13,HQ,0.8,
APT01,1,2/26/13,HQ,2.8,
APT01,1,2/27/13,HQ,1.3,
APT01,1,3/4/13,HQ,0.3,
APT01,1,3/5/13,HQ,0.3,
APT01,1,3/9/13,HQ,13.5,
APT01,1,3/10/13,HQ,1.8,
APT01,1,3/17/13,HQ,0.5,
APT01,1,3/18/13,HQ,0.8,
APT01,1,3/19/13,HQ,3.3,
APT01,1,3/22/13,HQ,0.5,
APT01,1,3/23/13,HQ,3.3,
APT01,1,3/24/13,HQ,4.1,
APT01,1,3/30/13,HQ,3,
APT01,1,3/31/13,HQ,1.3,
APT01,1,4/9/13,HQ,13.7,
APT01,1,4/10/13,HQ,14,
APT01,1,4/17/13,HQ,39.6,
APT01,1,4/18/13,HQ,4.8,
APT01,1,4/22/13,HQ,4.8,
APT01,1,4/23/13,HQ,8.1,
APT01,1,4/26/13,HQ,3.3,
APT01,1,4/27/13,HQ,1.8,
APT01,1,5/1/13,HQ,6.6,
APT01,1,5/2/13,HQ,32.5,
APT01,1,5/4/13,HQ,1.5,
APT01,1,5/5/13,HQ,0.3,
APT01,1,5/8/13,HQ,7.1,
APT01,1,5/9/13,HQ,9.9,
APT01,1,5/18/13,HQ,5.3,
APT01,1,5/19/13,HQ,2,
APT01,1,5/27/13,HQ,0.3,
APT01,1,5/29/13,HQ,4.1,
APT01,1,5/30/13,HQ,23.6,
APT01,1,5/31/13,HQ,0.3,
APT01,1,6/4/13,HQ,0.3,
APT01,1,6/5/13,HQ,12.2,
APT01,1,6/8/13,HQ,12.2,
APT01,1,6/15/13,HQ,3.6,
APT01,1,6/17/13,HQ,10.9,
APT01,1,6/18/13,HQ,0.3,
APT01,1,6/20/13,HQ,0.3,
APT01,1,6/23/13,HQ,33.3,
APT01,1,6/24/13,HQ,0.9,
APT01,1,6/25/13,HQ,19.8,
APT01,1,6/27/13,HQ,40.1,
APT01,1,7/9/13,HQ,8.9,
APT01,1,7/10/13,HQ,0.3,
APT01,1,7/14/13,HQ,2.5,
APT01,1,7/20/13,HQ,11.7,
APT01,1,7/21/13,HQ,2.3,
APT01,1,7/22/13,HQ,10.7,
APT01,1,7/25/13,HQ,5.8,
APT01,1,7/26/13,HQ,2.5,
APT01,1,7/27/13,HQ,5.1,
APT01,1,7/28/13,HQ,6.1,
APT01,1,7/29/13,HQ,64.5,
APT01,1,8/2/13,HQ,49.3,
APT01,1,8/3/13,HQ,0.3,
APT01,1,8/4/13,HQ,15.2,
APT01,1,8/7/13,HQ,18.3,
APT01,1,8/8/13,HQ,1.5,
APT01,1,8/12/13,HQ,26.9,
APT01,1,8/15/13,HQ,2.8,
APT01,1,9/11/13,HQ,16.5,
APT01,1,9/12/13,HQ,3.6,
APT01,1,9/15/13,HQ,2.5,
APT01,1,9/16/13,HQ,16.3,
APT01,1,9/17/13,HQ,6.9,
APT01,1,9/19/13,HQ,0.3,
APT01,1,9/28/13,HQ,6.1,
APT01,1,10/3/13,HQ,25.1,
APT01,1,10/4/13,HQ,9.9,
APT01,1,10/5/13,HQ,0.3,
APT01,1,10/11/13,HQ,0.5,
APT01,1,10/14/13,HQ,8.4,
APT01,1,10/15/13,HQ,0.3,
APT01,1,10/18/13,HQ,9.9,
APT01,1,10/29/13,HQ,2,
APT01,1,10/30/13,HQ,6.9,
APT01,1,10/31/13,HQ,4.1,
APT01,1,11/1/13,HQ,0.3,
APT01,1,11/5/13,HQ,11.9,
APT01,1,11/21/13,HQ,1.5,
APT01,1,12/4/13,HQ,0.3,
APT01,1,12/8/13,HQ,0.8,
APT01,1,12/21/13,HQ,14.5,
APT01,1,12/22/13,HQ,3,
APT01,1,12/23/13,HQ,0.5,
APT01,1,1/1/14,HQ,3.8,
APT01,1,1/4/14,HQ,2.8,
APT01,1,1/5/14,HQ,0.8,
APT01,1,1/10/14,HQ,1.8,
APT01,1,1/26/14,HQ,0.3,
APT01,1,1/31/14,HQ,1.5,
APT01,1,2/1/14,HQ,4.8,
APT01,1,2/4/14,HQ,13.2,
APT01,1,2/5/14,HQ,0.3,
APT01,1,2/9/14,HQ,0.3,
APT01,1,2/20/14,HQ,14.2,
APT01,1,3/1/14,HQ,1.3,
APT01,1,3/2/14,HQ,1.3,
APT01,1,3/5/14,HQ,0.3,
APT01,1,3/11/14,HQ,0.3,
APT01,1,3/23/14,HQ,0.3,
APT01,1,3/24/14,HQ,7.6,
APT01,1,3/26/14,HQ,1.8,
APT01,1,4/2/14,HQ,20.6,
APT01,1,4/6/14,HQ,0.3,
APT01,1,4/13/14,HQ,4.3,
APT01,1,4/14/14,HQ,0.3,
APT01,1,4/21/14,HQ,0.3,
APT01,1,4/24/14,HQ,22.9,
APT01,1,4/27/14,HQ,73.4,
APT01,1,4/28/14,HQ,0.3,
APT01,1,4/29/14,HQ,8.6,
APT01,1,5/7/14,HQ,0.3,
APT01,1,5/12/14,HQ,9.9,
APT01,1,5/16/14,HQ,3,
APT01,1,5/22/14,HQ,7.9,
APT01,1,5/23/14,HQ,11.4,
APT01,1,5/24/14,HQ,2.5,
APT01,1,6/1/14,HQ,31.2,
APT01,1,6/2/14,HQ,0.3,
APT01,1,6/5/14,HQ,22.6,
APT01,1,6/7/14,HQ,9.7,
APT01,1,6/9/14,HQ,59.2,
APT01,1,6/10/14,HQ,1.3,
APT01,1,6/12/14,HQ,13.7,
APT01,1,6/15/14,HQ,26.4,
APT01,1,6/19/14,HQ,5.1,
APT01,1,6/22/14,HQ,1.3,
APT01,1,6/28/14,HQ,9.1,
APT01,1,7/7/14,HQ,1,
APT01,1,7/8/14,HQ,3.8,
APT01,1,7/10/14,HQ,4.1,
APT01,1,7/13/14,HQ,3.3,
APT01,1,7/14/14,HQ,0.5,
APT01,1,7/26/14,HQ,0.3,
APT01,1,7/30/14,HQ,10.4,
APT01,1,8/6/14,HQ,3.6,
APT01,1,8/7/14,HQ,0.3,
APT01,1,8/8/14,HQ,0.5,
APT01,1,8/10/14,HQ,35.3,
APT01,1,8/15/14,HQ,3.6,
APT01,1,8/17/14,HQ,1,
APT01,1,8/18/14,HQ,8.6,
APT01,1,8/19/14,HQ,2.8,
APT01,1,8/26/14,HQ,2.3,
APT01,1,8/28/14,HQ,2.3,
APT01,1,8/29/14,HQ,0.5,
APT01,1,8/31/14,HQ,26.2,
APT01,1,9/1/14,HQ,6.1,
APT01,1,9/3/14,HQ,0.8,
APT01,1,9/9/14,HQ,4.3,
APT01,1,9/10/14,HQ,7.4,
APT01,1,9/12/14,HQ,1.5,
APT01,1,9/23/14,HQ,3.3,
APT01,1,9/30/14,HQ,0.3,
APT01,1,10/1/14,HQ,63.8,
APT01,1,10/2/14,HQ,2.3,
APT01,1,10/3/14,HQ,0.3,
APT01,1,10/9/14,HQ,20.1,
APT01,1,10/10/14,HQ,4.6,
APT01,1,10/13/14,HQ,8.6,
APT01,1,10/22/14,HQ,0.3,
APT01,1,10/23/14,HQ,8.1,
APT01,1,10/28/14,HQ,0.3,
APT01,1,11/10/14,HQ,0.8,
APT01,1,11/15/14,HQ,1,
APT01,1,11/16/14,HQ,0.5,
APT01,1,11/21/14,HQ,0.5,
APT01,1,11/22/14,HQ,1.3,
APT01,1,11/23/14,HQ,2.3,
APT01,1,12/5/14,HQ,18.8,
APT01,1,12/14/14,HQ,5.3,
APT01,1,12/15/14,HQ,18.3,
APT01,1,12/17/14,HQ,3,
APT01,1,12/18/14,HQ,5.3,
APT01,1,12/22/14,HQ,3.3,
APT01,1,12/23/14,HQ,0.3,
APT01,1,1/3/15,HQ,0.8,
APT01,1,1/11/15,HQ,1.3,
APT01,1,1/30/15,HQ,0.3,
APT01,1,1/31/15,HQ,22.9,
APT01,1,2/1/15,HQ,6.1,
APT01,1,2/4/15,HQ,0.8,
APT01,1,2/15/15,HQ,3.8,
APT01,1,2/16/15,HQ,0.5,
APT01,1,2/17/15,HQ,1.8,
APT01,1,2/21/15,HQ,0.8,
APT01,1,2/28/15,HQ,1.8,
APT01,1,3/16/15,HQ,0.3,
APT01,1,3/18/15,HQ,1.5,
APT01,1,3/19/15,HQ,0.3,
APT01,1,3/24/15,HQ,0.3,
APT01,1,3/25/15,HQ,3.3,
APT01,1,3/26/15,HQ,0.5,
APT01,1,4/2/15,HQ,24.6,
APT01,1,4/3/15,HQ,3.8,
APT01,1,4/7/15,HQ,0.3,
APT01,1,4/8/15,HQ,0.5,
APT01,1,4/9/15,HQ,0.3,
APT01,1,4/12/15,HQ,2.5,
APT01,1,4/13/15,HQ,1,
APT01,1,4/16/15,HQ,0.5,
APT01,1,4/18/15,HQ,9.9,
APT01,1,4/19/15,HQ,10.9,
APT01,1,4/24/15,HQ,10.9,
APT01,1,4/25/15,HQ,7.1,
APT01,1,5/3/15,HQ,0.5,
APT01,1,5/4/15,HQ,46.7,
APT01,1,5/5/15,HQ,2,
APT01,1,5/6/15,HQ,11.7,
APT01,1,5/7/15,HQ,7.1,
APT01,1,5/9/15,HQ,8.9,
APT01,1,5/10/15,HQ,19.8,
APT01,1,5/13/15,HQ,8.4,
APT01,1,5/14/15,HQ,6.1,
APT01,1,5/15/15,HQ,6.6,
APT01,1,5/16/15,HQ,19.8,
APT01,1,5/19/15,HQ,1.3,
APT01,1,5/20/15,HQ,17.3,
APT01,1,5/23/15,HQ,25.1,
APT01,1,5/24/15,HQ,0.8,
APT01,1,5/25/15,HQ,16.5,
APT01,1,5/26/15,HQ,1.5,
APT01,1,5/28/15,HQ,23.1,
APT01,1,5/29/15,HQ,4.8,
APT01,1,6/2/15,HQ,1.5,
APT01,1,6/3/15,HQ,0.5,
APT01,1,6/4/15,HQ,8.1,
APT01,1,6/5/15,HQ,31,
APT01,1,6/11/15,HQ,25.7,
APT01,1,6/12/15,HQ,6.4,
APT01,1,6/13/15,HQ,4.8,
APT01,1,6/14/15,HQ,14.5,
APT01,1,6/15/15,HQ,10.4,
APT01,1,6/25/15,HQ,3.6,
APT01,1,6/26/15,HQ,16,
APT01,1,7/2/15,HQ,18,
APT01,1,7/3/15,HQ,1,
APT01,1,7/6/15,HQ,76.2,
APT01,1,7/10/15,HQ,7.1,
APT01,1,7/15/15,HQ,14,
APT01,1,7/18/15,HQ,0.3,
APT01,1,7/19/15,HQ,10.7,
APT01,1,7/20/15,HQ,1.3,
APT01,1,7/24/15,HQ,0.5,
APT01,1,7/26/15,HQ,3,
APT01,1,7/27/15,HQ,1.5,
APT01,1,7/29/15,HQ,13.7,
APT01,1,8/4/15,HQ,4.6,
APT01,1,8/5/15,HQ,5.3,
APT01,1,8/8/15,HQ,33,
APT01,1,8/9/15,HQ,1,
APT01,1,8/18/15,HQ,14.7,
APT01,1,8/22/15,HQ,2.3,
APT01,1,8/23/15,HQ,9.1,
APT01,1,8/28/15,HQ,14,
APT01,1,9/7/15,HQ,20.6,
APT01,1,9/10/15,HQ,50.8,
APT01,1,9/12/15,HQ,0.3,
APT01,1,9/17/15,HQ,2,
APT01,1,9/23/15,HQ,1.5,
APT01,1,9/24/15,HQ,6.6,
APT01,1,9/25/15,HQ,9.9,
APT01,1,9/29/15,HQ,1.3,
APT01,1,10/9/15,HQ,0.5,
APT01,1,10/23/15,HQ,1.3,
APT01,1,10/30/15,HQ,13.5,
APT01,1,10/31/15,HQ,0.3,
APT01,1,11/11/15,HQ,0.8,
APT01,1,11/16/15,HQ,1,
APT01,1,11/17/15,HQ,24.4,
APT01,1,11/18/15,HQ,0.8,
APT01,1,11/21/15,HQ,0.3,
APT01,1,11/26/15,HQ,42.7,
APT01,1,11/27/15,HQ,3,
APT01,1,11/28/15,HQ,11.4,
APT01,1,11/29/15,HQ,13,
APT01,1,11/30/15,HQ,21.8,
APT01,1,12/12/15,HQ,4.6,
APT01,1,12/13/15,HQ,55.1,
APT01,1,12/21/15,HQ,1.3,
APT01,1,12/23/15,HQ,3,
APT01,1,12/26/15,HQ,7.4,
APT01,1,12/27/15,HQ,0.3,
APT01,1,12/28/15,HQ,1.8,
APT01,1,2/1/16,HQ,1.5,
APT01,1,2/2/16,HQ,9.9,
APT01,1,2/16/16,HQ,0.8,
APT01,1,3/3/16,HQ,1.8,
APT01,1,3/7/16,HQ,0.3,
APT01,1,3/8/16,HQ,2.3,
APT01,1,3/12/16,HQ,1,
APT01,1,3/14/16,HQ,0.3,
APT01,1,3/18/16,HQ,2,
APT01,1,3/23/16,HQ,0.5,
APT01,1,3/24/16,HQ,1.3,
APT01,1,3/26/16,HQ,5.6,
APT01,1,3/30/16,HQ,0.8,
APT01,1,3/31/16,HQ,0.8,
APT01,1,4/5/16,HQ,0.8,
APT01,1,4/6/16,HQ,3.8,
APT01,1,4/7/16,HQ,0.3,
APT01,1,4/10/16,HQ,0.8,
APT01,1,4/14/16,HQ,0.5,
APT01,1,4/15/16,HQ,0.8,
APT01,1,4/16/16,HQ,1.3,
APT01,1,4/17/16,HQ,9.1,
APT01,1,4/18/16,HQ,16,
APT01,1,4/20/16,HQ,29.5,
APT01,1,4/24/16,HQ,43.2,
APT01,1,4/26/16,HQ,74.4,
APT01,1,4/27/16,HQ,7.4,
APT01,1,4/29/16,HQ,12.4,
APT01,1,4/30/16,HQ,4.8,
APT01,1,5/8/16,HQ,0.5,
APT01,1,5/9/16,HQ,1.8,
APT01,1,5/11/16,HQ,3.6,
APT01,1,5/15/16,HQ,1,
APT01,1,5/16/16,HQ,11.7,
APT01,1,5/17/16,HQ,1,
APT01,1,5/19/16,HQ,1.3,
APT01,1,5/20/16,HQ,0.8,
APT01,1,5/23/16,HQ,2.3,
APT01,1,5/24/16,HQ,23.9,
APT01,1,5/25/16,HQ,36.3,
APT01,1,5/26/16,HQ,51.3,
APT01,1,5/27/16,HQ,21.3,
APT01,1,5/28/16,HQ,2.8,
APT01,1,6/4/16,HQ,3.6,
APT01,1,6/14/16,HQ,3.6,
APT01,1,6/18/16,HQ,8.6,
APT01,1,6/24/16,HQ,0.3,
APT01,1,6/28/16,HQ,17.5,
APT01,1,7/2/16,HQ,34.3,
APT01,1,7/3/16,HQ,6.6,
APT01,1,7/7/16,HQ,9.1,
APT01,1,7/12/16,HQ,22.9,
APT01,1,7/13/16,HQ,11.2,
APT01,1,7/24/16,HQ,0.8,
APT01,1,7/25/16,HQ,19.3,
APT01,1,7/28/16,HQ,16,
APT01,1,7/31/16,HQ,8.6,
APT01,1,8/3/16,HQ,0.3,
APT01,1,8/4/16,HQ,0.3,
APT01,1,8/5/16,HQ,19.6,
APT01,1,8/7/16,HQ,24.4,
APT01,1,8/11/16,HQ,16.8,
APT01,1,8/12/16,HQ,14,
APT01,1,8/19/16,HQ,36.6,
APT01,1,8/25/16,HQ,31.2,
APT01,1,8/26/16,HQ,24.4,
APT01,1,8/27/16,HQ,5.1,
APT01,1,8/29/16,HQ,4.1,
APT01,1,8/31/16,HQ,6.4,
APT01,1,9/7/16,HQ,0.5,
APT01,1,9/13/16,HQ,47.2,
APT01,1,9/14/16,HQ,12.7,
APT01,1,9/16/16,HQ,5.6,
APT01,1,9/24/16,HQ,72.4,
APT01,1,9/25/16,HQ,3.3,
APT01,1,10/4/16,HQ,23.4,
APT01,1,10/6/16,HQ,9.4,
APT01,1,10/10/16,HQ,13.5,
APT01,1,10/20/16,HQ,3,
APT01,1,10/26/16,HQ,13.2,
APT01,1,11/2/16,HQ,3.6,
APT01,1,11/7/16,HQ,1,
APT01,1,11/22/16,HQ,3.3,
APT01,1,11/27/16,HQ,1,
APT01,1,12/3/16,HQ,6.4,
APT01,1,12/4/16,HQ,11.4,
APT01,1,12/7/16,HQ,0.3,
APT01,1,12/16/16,HQ,0.3,
APT01,1,12/17/16,HQ,2,
APT01,1,12/23/16,HQ,0.5,
APT01,1,12/25/16,HQ,4.1,
APT01,1,1/2/17,HQ,2,
APT01,1,1/4/17,HQ,0.5,
APT01,1,1/5/17,HQ,1.8,
APT01,1,1/15/17,HQ,10.2,
APT01,1,1/16/17,HQ,17,
APT01,1,1/19/17,HQ,0.8,
APT01,1,1/20/17,HQ,0.3,
APT01,1,1/21/17,HQ,0.5,
APT01,1,2/13/17,HQ,0.5,
APT01,1,2/19/17,HQ,0.5,
APT01,1,2/20/17,HQ,12.7,
APT01,1,2/24/17,HQ,0.3,
APT01,1,2/28/17,HQ,0.8,
APT01,1,3/5/17,HQ,1,
APT01,1,3/6/17,HQ,1.8,
APT01,1,3/11/17,HQ,1.8,
APT01,1,3/13/17,HQ,0.3,
APT01,1,3/17/17,HQ,0.3,
APT01,1,3/23/17,HQ,1,
APT01,1,3/24/17,HQ,30.2,
APT01,1,3/25/17,HQ,4.6,
APT01,1,3/26/17,HQ,7.4,
APT01,1,3/27/17,HQ,3,
APT01,1,3/28/17,HQ,2,
APT01,1,3/29/17,HQ,58.4,
APT01,1,3/30/17,HQ,3.8,
APT01,1,4/1/17,HQ,1,
APT01,1,4/2/17,HQ,2.5,
APT01,1,4/3/17,HQ,20.6,
APT01,1,4/4/17,HQ,0,
APT01,1,4/5/17,HQ,0,
APT01,1,4/12/17,HQ,0.8,
APT01,1,4/14/17,HQ,4.1,
APT01,1,4/15/17,HQ,2.8,
APT01,1,4/16/17,HQ,5.8,
APT01,1,4/19/17,HQ,10.4,
APT01,1,4/20/17,HQ,5.6,
APT01,1,4/21/17,HQ,1.8,
APT01,1,4/27/17,HQ,2.3,
APT01,1,4/28/17,HQ,5.6,
APT01,1,4/29/17,HQ,13,
APT01,1,4/30/17,HQ,18.3,
APT01,1,5/1/17,HQ,1,
APT01,1,5/3/17,HQ,1.8,
APT01,1,5/10/17,HQ,0.3,
APT01,1,5/11/17,HQ,6.1,
APT01,1,5/17/17,HQ,0.3,
APT01,1,5/18/17,HQ,15.7,
APT01,1,5/19/17,HQ,22.4,
APT01,1,5/20/17,HQ,0.3,
APT01,1,5/22/17,HQ,8.4,
APT01,1,5/23/17,HQ,1,
APT01,1,5/25/17,HQ,1.3,
APT01,1,5/26/17,HQ,5.3,
APT01,1,5/27/17,HQ,10.7,
APT01,1,5/31/17,HQ,10.4,
APT01,1,6/1/17,HQ,1.5,
